driver_id,miles_driven,vehicle_type,driver_safety_score,date_latest_delivery,date_first_delivery,date_of_birth,date_of_loss,claim_closed_ind,incurred_loss_bodily_injury,incurred_legal_expenses
21546,"1,305",motorcycle,3.52,7/1/2024,9/1/2023,6/1/1989,,,,
21547,"20,254",sedan,5.00,10/8/2022,8/8/2019,2/8/1963,,,,
21548,"27,313",bicycle,5.00,7/1/2024,9/1/2020,12/1/1953,,,,
21549,547,sedan,4.28,4/6/2024,3/6/2024,7/6/1982,,,,
21550,"5,695",electric vehicle,2.97,7/1/2024,5/1/2022,10/1/1992,,,,
21551,526,sedan,2.01,2/15/2024,1/15/2024,11/15/2000,,,,
21552,"4,396",bicycle,5.00,7/29/2022,4/29/2021,6/29/1970,,,,
21553,"5,992",motorcycle,5.00,1/8/2023,12/8/2021,12/8/1958,,,,
21554,"7,577",sedan,1.05,3/20/2022,11/20/2020,7/20/2001,3/19/2022 19:48:00,1,"$12,409.00",$533.94
21555,"24,948",motorcycle,5.00,8/26/2023,5/26/2022,12/26/1961,,,,
21556,343,sedan,0.17,4/7/2024,4/7/2024,4/7/2006,4/7/2024 1:02:00,0,"$25,000.00","$2,698.87"
21557,"56,687",sedan,5.00,7/28/2023,6/28/2020,7/28/1970,7/27/2023 20:50:00,1,"$44,272.00","$10,518.49"
21558,"33,244",sedan,5.00,10/15/2023,3/15/2021,3/15/1947,,,,
21559,"16,131",sedan,2.28,5/18/2023,5/18/2019,8/18/1994,5/18/2023 3:07:00,1,"$40,591.00","$7,723.68"
21560,"21,721",bicycle,2.62,1/13/2024,12/13/2020,,1/13/2024 6:14:00,0,"$5,661.00",$147.85
21561,"7,578",electric vehicle,5.00,2/17/2024,7/17/2022,11/17/1964,,,,
21562,"13,867",truck,5.00,6/27/2024,7/27/2023,11/27/1945,,,,
21563,"19,289",truck,1.80,8/13/2022,12/13/2020,11/13/1998,8/13/2022 3:06:00,1,"$10,310.00",$207.46
21564,"1,183",electric vehicle,1.47,12/23/2022,10/23/2022,2/23/2002,,,,
21565,"20,308",truck,0.98,4/1/2022,2/1/2021,12/1/2001,3/31/2022 13:33:00,0,"$25,000.00","$1,682.30"
21566,"24,679",sedan,4.73,7/1/2024,9/1/2021,7/1/1975,,,,
21567,"11,005",sedan,5.00,6/24/2024,12/24/2022,5/24/1969,,,,
21568,"8,952",bicycle,5.00,7/1/2024,7/1/2023,4/1/1968,,,,
21569,"47,009",sedan,3.60,9/7/2023,10/7/2019,10/7/1984,9/6/2023 20:49:00,1,"$52,270.00","$8,200.62"
21570,"23,358",sedan,5.00,1/8/2024,3/8/2022,8/8/1972,,,,
21571,"10,035",motorcycle,4.66,7/1/2024,12/1/2021,6/1/1976,,,,
21572,"17,048",electric vehicle,1.59,1/21/2024,1/21/2023,11/21/2001,1/21/2024 2:03:00,0,"$18,241.00","$2,776.00"
21573,"67,066",electric vehicle,2.98,8/29/2022,8/29/2019,12/29/1989,8/28/2022 16:39:00,1,"$45,842.00","$6,622.61"
21574,"22,027",sedan,5.00,5/1/2024,11/1/2021,12/1/1969,,,,
21575,"1,394",sedan,5.00,6/13/2024,2/13/2021,7/13/1955,,,,
21576,"2,105",sedan,5.00,12/3/2023,9/3/2023,10/3/1972,,,,
21577,332,truck,2.47,7/1/2024,5/1/2024,6/1/1998,,,,
21578,"75,255",bicycle,5.00,8/21/2022,3/21/2019,3/21/1965,8/21/2022 5:11:00,1,"$46,456.00","$4,217.69"
21579,"19,072",motorcycle,5.00,10/5/2023,12/5/2021,8/5/1953,,,,
21580,"30,093",sedan,3.92,10/13/2023,8/13/2021,7/13/1983,,,,
21581,"15,899",truck,5.00,5/31/2024,1/31/2023,5/31/1966,,,,
21582,"8,715",sedan,5.00,2/3/2024,9/3/2023,11/3/1952,,,,
21583,"1,252",sedan,2.99,6/12/2024,12/12/2023,4/12/1994,,,,
21584,"6,918",,1.24,12/16/2021,1/16/2020,2/16/2000,12/15/2021 17:42:00,1,"$69,602.00","$7,886.93"
21585,"12,274",sedan,3.37,1/27/2024,9/27/2020,9/27/1987,,,,
21586,"31,923",truck,4.13,7/1/2024,7/1/2020,5/1/1980,,,,
21587,"21,237",bicycle,0.96,3/14/2023,2/14/2022,1/14/2003,3/14/2023 1:01:00,1,"$14,102.00",$448.60
21588,"14,626",sedan,5.00,6/14/2024,7/14/2022,2/14/1953,,,,
21589,"12,104",bicycle,4.70,11/26/2022,1/26/2021,2/26/1975,,,,
21590,"18,154",truck,5.00,12/27/2022,10/27/2020,2/27/1949,,,,
21591,"73,238",bicycle,3.82,6/16/2024,7/16/2020,6/16/1983,6/15/2024 16:40:00,0,"$22,246.00","$2,377.90"
21592,"9,952",motorcycle,5.00,5/3/2024,2/3/2022,7/3/1950,,,,
21593,"24,022",sedan,4.35,7/31/2023,10/31/2020,5/31/1978,,,,
21594,"6,677",sedan,0.98,5/15/2022,3/15/2021,1/15/2002,5/14/2022 20:49:00,1,"$13,935.00",$473.48
21595,"6,428",bicycle,1.66,4/5/2022,8/5/2020,3/5/1999,4/4/2022 23:57:00,1,"$15,937.00",$487.89
21596,"5,149",truck,5.00,12/25/2023,5/25/2023,11/25/1951,,,,
21597,"1,860",motorcycle,5.00,5/19/2024,4/19/2024,7/19/1970,,,,
21598,"8,088",bicycle,3.74,6/27/2024,7/27/2023,3/27/1987,,,,
21599,"4,985",sedan,2.45,7/1/2024,3/1/2023,6/1/1997,,,,
21600,"10,975",motorcycle,5.00,4/16/2024,1/16/2022,4/16/1952,,,,
21601,"16,617",sedan,2.61,12/19/2022,12/19/2018,1/19/1992,12/18/2022 22:53:00,0,"$25,000.00","$4,618.18"
21602,"10,170",sedan,4.46,7/1/2024,11/1/2022,5/1/1979,,,,
21603,"29,461",truck,2.07,6/23/2023,9/23/2020,4/23/1997,6/22/2023 17:41:00,1,"$44,001.00","$11,289.76"
21604,"3,437",motorcycle,5.00,7/1/2024,4/1/2023,5/1/1953,,,,
21605,"3,304",sedan,4.14,6/23/2024,5/23/2023,1/23/1983,,,,
21606,"10,271",truck,5.00,4/3/2024,4/3/2023,12/3/1971,,,,
21607,"29,993",,1.28,9/5/2021,9/5/2019,9/5/1999,9/5/2021 10:25:00,1,"$13,414.00",$336.00
21608,"10,372",sedan,2.06,8/12/2023,4/12/2021,11/12/1997,8/12/2023 0:58:00,1,"$12,263.00",$222.17
21609,"46,713",bicycle,4.68,1/16/2024,4/16/2020,8/16/1974,,,,
21610,689,sedan,5.00,9/29/2023,3/29/2023,,,,,
21611,"33,650",,1.40,12/7/2021,7/7/2019,2/7/1999,12/7/2021 8:19:00,1,"$45,161.00","$6,232.76"
21612,"6,595",sedan,1.59,10/10/2022,8/10/2019,6/10/1998,10/9/2022 18:43:00,1,"$50,580.00","$7,291.60"
21613,"37,094",sedan,5.00,10/21/2023,4/21/2021,9/21/1943,,,,
21614,"33,195",motorcycle,5.00,10/20/2023,5/20/2021,5/20/1956,,,,
21615,"10,160",sedan,2.13,6/18/2024,4/18/2023,6/18/1999,6/18/2024 3:06:00,0,"$4,286.00",$83.54
21616,"6,119",motorcycle,5.00,6/29/2024,4/29/2023,,,,,
21617,"12,818",electric vehicle,3.65,6/30/2024,9/30/2022,3/30/1987,,,,
21618,"48,387",motorcycle,4.80,8/7/2022,1/7/2020,2/7/1973,8/6/2022 19:46:00,1,"$50,941.00","$5,575.51"
21619,"32,195",sedan,3.92,4/18/2024,12/18/2020,10/18/1982,,,,
21620,"7,819",sedan,1.49,12/19/2023,3/19/2021,6/19/2000,12/19/2023 11:27:00,1,"$3,919.00",$76.28
21621,"3,865",bicycle,2.44,7/1/2024,3/1/2024,6/1/1998,,,,
21622,"1,852",sedan,5.00,6/22/2024,5/22/2023,7/22/1971,,,,
21623,"23,204",sedan,1.72,2/7/2022,10/7/2019,2/7/1998,2/7/2022 2:04:00,1,"$13,452.00",$429.08
21624,"10,776",bicycle,1.95,10/28/2022,9/28/2020,11/28/1997,10/28/2022 7:16:00,0,"$25,000.00","$3,385.45"
21625,"1,245",sedan,2.90,7/3/2022,9/3/2021,9/3/1992,,,,
21626,"3,094",truck,5.00,3/1/2024,12/1/2021,12/1/1955,,,,
21627,"3,149",sedan,5.00,7/2/2023,9/2/2022,10/2/1945,,,,
21628,511,motorcycle,4.12,7/1/2024,11/1/2021,10/1/1981,,,,
21629,"10,709",sedan,3.08,2/10/2024,1/10/2023,7/10/1992,,,,
21630,"20,320",electric vehicle,3.43,7/1/2024,6/1/2021,1/1/1988,,,,
21631,"10,207",sedan,4.70,4/12/2024,12/12/2020,1/12/1975,,,,
21632,"33,862",sedan,5.00,11/30/2023,2/28/2021,3/28/1946,,,,
21633,"17,587",sedan,5.00,7/1/2024,2/1/2022,3/1/1965,,,,
21634,"28,271",motorcycle,5.00,6/23/2024,7/23/2021,8/23/1946,,,,
21635,"10,264",sedan,5.00,6/30/2024,1/30/2022,1/30/1957,,,,
21636,429,motorcycle,5.00,6/25/2024,5/25/2024,1/25/1952,,,,
21637,"22,999",sedan,2.68,7/9/2022,12/9/2018,8/9/1991,7/8/2022 16:39:00,1,"$11,115.00",$268.81
21638,"33,805",sedan,5.00,6/21/2023,12/21/2019,6/21/1959,,,,
21639,"43,582",bicycle,5.00,5/9/2024,12/9/2020,12/9/1960,,,,
21640,"15,783",bicycle,5.00,1/25/2023,3/25/2020,6/25/1964,,,,
21641,"52,053",motorcycle,5.00,3/14/2024,7/14/2020,5/14/1961,,,,
21642,"26,457",bicycle,5.00,1/26/2023,11/26/2020,9/26/1948,,,,
21643,"50,598",motorcycle,1.89,2/10/2024,8/10/2021,2/10/1999,2/10/2024 9:22:00,0,"$16,395.00","$2,746.80"
21644,"1,896",sedan,4.36,4/20/2023,2/20/2023,8/20/1980,,,,
21645,"16,598",bicycle,5.00,7/1/2024,1/1/2023,5/1/1965,,,,
21646,"31,624",electric vehicle,3.45,2/16/2023,1/16/2020,5/16/1986,2/15/2023 21:51:00,1,"$13,931.00",$308.22
21647,"31,419",sedan,4.56,12/3/2023,5/3/2022,11/3/1977,,,,
21648,"10,435",bicycle,3.68,6/14/2024,6/14/2023,8/14/1987,,,,
21649,"5,559",truck,3.85,6/20/2024,12/20/2023,7/20/1986,,,,
21650,"12,685",electric vehicle,1.43,1/21/2022,3/21/2021,9/21/2000,1/21/2022 11:28:00,0,"$15,130.00",$372.60
21651,"6,852",sedan,3.14,8/18/2023,12/18/2022,12/18/1991,,,,
21652,"33,276",sedan,4.32,6/6/2024,6/6/2020,5/6/1978,,,,
21653,"32,154",electric vehicle,5.00,3/27/2023,3/27/2020,6/27/1942,,,,
21654,"1,953",truck,2.50,7/1/2024,4/1/2024,3/1/1998,,,,
21655,"30,866",bicycle,4.79,7/1/2024,9/1/2020,11/1/1973,,,,
21656,"44,395",,3.01,11/9/2021,11/9/2017,1/9/1988,11/9/2021 1:00:00,1,"$14,169.00",$328.78
21657,"42,754",,1.88,8/6/2021,11/6/2018,5/6/1996,8/5/2021 13:31:00,1,"$10,721.00",$371.45
21658,"8,267",motorcycle,1.95,1/9/2024,8/9/2023,10/9/2000,1/8/2024 20:49:00,0,"$21,194.00","$2,110.21"
21659,"4,465",sedan,2.62,6/21/2024,4/21/2021,5/21/1994,,,,
21660,"12,775",bicycle,5.00,7/27/2023,1/27/2020,7/27/1962,,,,
21661,"8,426",motorcycle,2.56,6/28/2024,2/28/2023,8/28/1996,,,,
21662,"30,914",truck,3.66,6/28/2023,4/28/2020,9/28/1984,,,,
21663,"19,400",sedan,0.89,3/22/2022,3/22/2021,3/22/2002,3/21/2022 18:45:00,1,"$61,969.00","$12,202.31"
21664,"58,238",truck,5.00,9/24/2022,1/24/2019,12/24/1942,,,,
21665,"60,918",motorcycle,5.00,5/19/2023,5/19/2019,8/19/1959,,,,
21666,519,sedan,4.52,6/8/2023,4/8/2023,3/8/1979,,,,
21667,"14,322",electric vehicle,1.32,8/29/2022,6/29/2020,4/29/2000,8/28/2022 12:29:00,1,"$10,269.00",$206.41
21668,"4,465",motorcycle,1.01,11/22/2022,8/22/2021,5/22/2002,11/21/2022 20:49:00,1,"$12,237.00",$343.95
21669,"12,359",electric vehicle,2.22,4/20/2022,6/20/2021,2/20/1997,4/19/2022 17:42:00,1,"$56,467.00","$9,820.26"
21670,736,sedan,3.52,3/9/2023,1/9/2023,9/9/1988,,,,
21671,"10,837",electric vehicle,3.40,5/4/2024,8/4/2022,5/4/1989,,,,
21672,"35,396",motorcycle,5.00,6/20/2024,5/20/2021,9/20/1949,,,,
21673,"28,963",bicycle,2.04,9/13/2022,10/13/2019,6/13/1996,9/12/2022 21:52:00,1,"$65,736.00","$10,540.17"
21674,"8,060",electric vehicle,4.64,3/7/2023,5/7/2020,,,,,
21675,"8,644",electric vehicle,3.54,4/18/2024,8/18/2021,2/18/1987,,,,
21676,"51,866",sedan,5.00,12/6/2022,3/6/2019,2/6/1958,,,,
21677,"6,490",sedan,1.64,11/21/2022,7/21/2022,3/21/2001,11/21/2022 7:16:00,1,"$71,130.00","$7,077.25"
21678,"2,049",electric vehicle,1.32,3/11/2024,3/11/2023,1/11/2003,,,,
21679,"1,224",electric vehicle,5.00,7/17/2023,5/17/2023,6/17/1972,,,,
21680,"6,738",sedan,0.67,12/17/2023,6/17/2023,12/17/2004,12/17/2023 1:02:00,0,"$23,875.00","$2,061.33"
21681,214,electric vehicle,0.58,6/8/2024,4/8/2024,11/8/2005,,,,
21682,"6,269",bicycle,2.31,12/22/2023,5/22/2023,7/22/1998,,,,
21683,"51,594",,3.12,9/20/2021,10/20/2018,1/20/1988,9/20/2021 6:13:00,1,"$48,208.00","$6,520.33"
21684,"9,005",sedan,3.18,2/13/2023,5/13/2021,2/13/1990,,,,
21685,"31,919",sedan,5.00,6/10/2024,8/10/2020,12/10/1965,,,,
21686,"2,090",motorcycle,5.00,6/16/2023,3/16/2023,5/16/1955,,,,
21687,"11,640",sedan,2.04,5/29/2023,12/29/2021,8/29/1998,5/28/2023 15:37:00,1,"$37,966.00","$2,617.64"
21688,"2,989",motorcycle,4.71,7/1/2024,4/1/2024,4/1/1978,,,,
21689,"27,198",motorcycle,5.00,6/22/2024,10/22/2022,9/22/1973,,,,
21690,"7,667",bicycle,1.89,3/15/2024,4/15/2021,10/15/1998,,,,
21691,"18,344",bicycle,1.32,3/18/2023,1/18/2021,11/18/2000,3/17/2023 17:42:00,0,"$25,000.00","$2,308.18"
21692,"1,210",electric vehicle,5.00,7/18/2023,6/18/2023,7/18/1971,,,,
21693,"66,581",motorcycle,3.64,3/31/2024,9/30/2020,4/30/1985,3/30/2024 21:51:00,0,"$6,820.00",$234.07
21694,"8,877",motorcycle,1.58,4/26/2023,10/26/2022,8/26/2001,4/25/2023 12:29:00,0,"$25,000.00","$2,015.77"
21695,"28,440",sedan,5.00,6/26/2024,1/26/2022,6/26/1944,,,,
21696,"2,877",sedan,1.02,4/8/2023,1/8/2022,10/8/2002,4/7/2023 20:50:00,1,"$13,241.00",$460.70
21697,"4,311",truck,2.15,7/26/2023,8/26/2021,9/26/1997,,,,
21698,"16,726",electric vehicle,3.39,9/7/2022,12/7/2019,11/7/1986,,,,
21699,"9,468",bicycle,5.00,6/7/2024,8/7/2023,7/7/1971,,,,
21700,"20,773",motorcycle,5.00,7/1/2024,7/1/2021,6/1/1945,,,,
21701,"59,786",sedan,4.11,1/19/2024,8/19/2020,8/19/1980,1/18/2024 12:30:00,1,"$29,356.00","$8,712.10"
21702,"7,465",truck,5.00,6/29/2024,10/29/2023,2/29/1952,,,,
21703,"9,006",motorcycle,5.00,7/1/2024,4/1/2021,,,,,
21704,"21,787",,1.50,11/21/2021,11/21/2019,1/21/1999,11/20/2021 15:37:00,1,"$9,439.00",$504.90
21705,"8,953",truck,5.00,6/22/2024,5/22/2023,4/22/1969,,,,
21706,"51,776",electric vehicle,5.00,7/1/2024,7/1/2020,9/1/1955,,,,
21707,"6,933",truck,5.00,4/25/2024,9/25/2023,8/25/1967,,,,
21708,"60,915",,5.00,10/10/2021,5/10/2018,8/10/1962,10/9/2021 18:44:00,1,"$57,557.00","$9,091.72"
21709,"3,621",sedan,3.04,1/13/2024,8/13/2023,6/13/1993,,,,
21710,"24,388",sedan,3.59,1/12/2024,3/12/2022,4/12/1987,,,,
21711,"1,119",bicycle,2.95,8/11/2022,7/11/2022,2/11/1993,,,,
21712,"11,813",sedan,1.40,8/11/2022,6/11/2021,1/11/2001,8/11/2022 11:27:00,1,"$69,186.00","$15,053.83"
21713,"17,730",electric vehicle,1.34,11/3/2023,6/3/2022,3/3/2002,11/3/2023 8:19:00,0,"$6,567.00",$151.79
21714,"11,375",motorcycle,3.91,6/10/2024,11/10/2022,12/10/1984,,,,
21715,"8,686",electric vehicle,2.13,1/17/2024,4/17/2023,6/17/1999,,,,
21716,"1,385",sedan,3.21,7/1/2024,11/1/2023,4/1/1992,,,,
21717,"36,597",motorcycle,4.53,5/3/2024,2/3/2021,11/3/1976,,,,
21718,"9,854",motorcycle,5.00,6/26/2024,9/26/2023,10/26/1947,,,,
21719,"10,444",sedan,5.00,7/1/2024,7/1/2023,12/1/1965,,,,
21720,"20,906",sedan,1.11,12/19/2023,6/19/2022,12/19/2002,12/18/2023 19:46:00,1,"$25,044.00","$4,312.05"
21721,"1,334",motorcycle,5.00,6/30/2024,4/30/2024,7/30/1970,,,,
21722,"15,016",sedan,3.73,4/7/2024,11/7/2022,8/7/1986,,,,
21723,"21,427",motorcycle,4.69,6/25/2024,11/25/2022,1/25/1977,,,,
21724,"2,346",bicycle,5.00,6/11/2024,4/11/2024,2/11/1955,,,,
21725,"20,841",truck,1.89,11/20/2022,3/20/2020,9/20/1997,11/20/2022 11:26:00,1,"$44,993.00","$3,249.86"
21726,"31,937",sedan,3.11,1/18/2024,9/18/2021,1/18/1991,1/17/2024 21:52:00,0,"$25,000.00","$1,825.47"
21727,"46,917",truck,4.83,11/4/2023,8/4/2021,6/4/1974,,,,
21728,"3,788",electric vehicle,3.79,12/17/2023,8/17/2023,10/17/1986,,,,
21729,"6,565",truck,2.04,3/29/2024,11/29/2023,7/29/2000,,,,
21730,"12,444",electric vehicle,4.93,3/6/2023,12/6/2020,9/6/1972,,,,
21731,790,motorcycle,5.00,7/1/2024,8/1/2023,8/1/1968,,,,
21732,"46,104",motorcycle,1.75,11/26/2023,5/26/2020,7/26/1998,11/25/2023 15:37:00,0,"$23,942.00","$2,821.70"
21733,"10,243",sedan,2.51,6/8/2024,3/8/2022,1/8/1996,,,,
21734,"10,224",sedan,5.00,6/16/2024,11/16/2022,9/16/1959,,,,
21735,"4,511",bicycle,1.66,4/24/2024,8/24/2022,3/24/2001,,,,
21736,"6,985",sedan,4.58,4/7/2024,8/7/2023,12/7/1978,,,,
21737,"1,512",electric vehicle,1.20,6/28/2024,10/28/2023,1/28/2004,,,,
21738,"7,019",electric vehicle,4.08,7/1/2024,10/1/2023,1/1/1984,,,,
21739,"7,366",electric vehicle,5.00,5/25/2024,10/25/2022,10/25/1956,,,,
21740,"7,300",motorcycle,5.00,6/17/2024,9/17/2023,1/17/1968,,,,
21741,"1,203",motorcycle,5.00,6/29/2024,5/29/2024,9/29/1974,,,,
21742,"1,427",motorcycle,5.00,7/1/2024,11/1/2023,4/1/1969,,,,
21743,"32,311",motorcycle,4.53,7/1/2024,6/1/2021,4/1/1977,,,,
21744,"8,127",bicycle,3.41,9/24/2023,4/24/2022,12/24/1988,,,,
21745,"29,629",sedan,4.66,7/1/2024,1/1/2022,,,,,
21746,"9,308",motorcycle,4.67,7/1/2024,10/1/2022,2/1/1977,,,,
21747,"7,224",truck,3.96,6/28/2024,6/28/2023,12/28/1984,,,,
21748,"11,160",bicycle,5.00,7/1/2024,8/1/2023,8/1/1951,,,,
21749,"5,558",sedan,4.39,2/23/2024,6/23/2023,8/23/1980,,,,
21750,"79,908",electric vehicle,5.00,3/24/2023,3/24/2019,2/24/1957,3/23/2023 17:41:00,0,"$8,797.00",$282.21
21751,"3,239",sedan,2.70,6/17/2024,4/17/2023,10/17/1995,,,,
21752,"22,918",electric vehicle,5.00,12/21/2023,9/21/2021,8/21/1945,,,,
21753,"19,662",electric vehicle,5.00,11/10/2023,4/10/2021,3/10/1964,,,,
21754,"1,261",motorcycle,5.00,6/11/2023,5/11/2023,3/11/1949,,,,
21755,"2,761",electric vehicle,2.64,6/3/2024,7/3/2021,7/3/1994,,,,
21756,"34,518",sedan,4.86,5/4/2024,7/4/2022,1/4/1975,,,,
21757,"5,807",bicycle,5.00,6/6/2024,10/6/2022,10/6/1951,,,,
21758,"1,435",sedan,3.50,9/14/2022,8/14/2022,7/14/1988,,,,
21759,"11,265",sedan,3.47,6/29/2024,1/29/2023,3/29/1989,,,,
21760,"2,632",bicycle,1.45,1/9/2024,1/9/2022,6/9/2001,,,,
21761,336,sedan,1.84,7/1/2024,6/1/2024,3/1/2002,,,,
21762,191,bicycle,5.00,7/1/2024,5/1/2024,5/1/1962,,,,
21763,"4,234",motorcycle,3.54,6/9/2024,8/9/2022,3/9/1988,,,,
21764,"4,012",sedan,3.51,1/16/2024,9/16/2023,6/16/1989,,,,
21765,"25,480",bicycle,5.00,12/7/2023,4/7/2021,7/7/1964,,,,
21766,"11,259",bicycle,4.65,6/12/2024,9/12/2022,3/12/1977,,,,
21767,"57,443",motorcycle,5.00,11/28/2023,12/28/2019,,,,,
21768,"18,276",bicycle,2.71,6/5/2023,10/5/2019,3/5/1992,6/4/2023 20:50:00,0,"$25,000.00","$1,225.88"
21769,"15,577",sedan,5.00,8/11/2023,7/11/2022,5/11/1964,,,,
21770,"2,577",electric vehicle,2.29,9/7/2023,7/7/2023,10/7/1998,,,,
21771,"32,435",motorcycle,5.00,4/8/2024,12/8/2020,4/8/1953,,,,
21772,"9,949",sedan,5.00,9/7/2022,6/7/2021,8/7/1959,,,,
21773,753,motorcycle,3.73,7/1/2024,5/1/2024,1/1/1988,,,,
21774,"10,618",bicycle,3.20,6/23/2024,5/23/2021,11/23/1989,,,,
21775,"18,991",motorcycle,5.00,7/1/2024,1/1/2023,11/1/1973,,,,
21776,"43,987",electric vehicle,4.93,4/2/2024,11/2/2021,8/2/1973,,,,
21777,"32,771",sedan,3.34,1/14/2023,10/14/2020,2/14/1988,1/13/2023 16:40:00,1,"$8,079.00",$183.56
21778,"12,956",bicycle,5.00,7/15/2022,5/15/2021,10/15/1969,,,,
21779,"8,195",electric vehicle,5.00,6/17/2024,6/17/2020,,,,,
21780,"7,144",bicycle,2.02,7/1/2024,12/1/2023,9/1/2000,,,,
21781,"18,910",,1.36,9/4/2021,11/4/2019,8/4/1999,9/3/2021 14:34:00,1,"$42,102.00","$8,175.12"
21782,"21,917",electric vehicle,5.00,12/31/2023,8/31/2021,8/31/1951,,,,
21783,"36,730",truck,5.00,4/14/2024,5/14/2022,12/14/1962,,,,
21784,"10,281",electric vehicle,4.38,12/18/2022,11/18/2021,2/18/1979,,,,
21785,"10,145",,1.64,11/29/2021,1/29/2021,8/29/1999,11/29/2021 9:23:00,1,"$56,586.00","$8,129.14"
21786,"64,850",sedan,2.76,5/5/2022,12/5/2018,12/5/1990,5/4/2022 12:30:00,0,"$12,200.00",$241.13
21787,528,motorcycle,4.12,12/30/2022,1/30/2022,12/30/1981,,,,
21788,"7,990",bicycle,5.00,5/21/2024,12/21/2022,7/21/1968,,,,
21789,607,sedan,5.00,6/29/2024,5/29/2024,8/29/1968,,,,
21790,"5,526",sedan,2.86,7/1/2024,2/1/2023,5/1/1994,,,,
21791,"42,955",motorcycle,2.23,4/1/2024,8/1/2020,3/1/1996,3/31/2024 14:33:00,0,"$4,066.00",$79.63
21792,"2,076",sedan,2.29,6/30/2024,8/30/2020,11/30/1995,,,,
21793,"16,067",motorcycle,4.78,7/9/2023,2/9/2022,5/9/1975,,,,
21794,"2,213",sedan,0.38,3/12/2024,1/12/2024,11/12/2005,3/11/2024 22:54:00,0,"$9,295.00",$466.43
21795,"4,839",sedan,3.05,5/18/2024,6/18/2023,3/18/1993,,,,
21796,"22,691",sedan,4.28,1/3/2024,4/3/2022,8/3/1980,,,,
21797,"32,251",sedan,4.17,7/1/2024,11/1/2020,4/1/1980,,,,
21798,"35,939",bicycle,1.69,10/28/2022,3/28/2019,8/28/1997,10/27/2022 14:34:00,1,"$46,506.00","$3,763.65"
21799,"57,000",sedan,2.91,6/14/2023,8/14/2019,6/14/1990,6/13/2023 19:47:00,1,"$38,799.00","$11,987.02"
21800,"12,402",sedan,2.95,6/8/2024,8/8/2022,3/8/1993,,,,
21801,"64,338",sedan,5.00,6/30/2024,10/30/2020,8/30/1956,,,,
21802,"32,646",sedan,5.00,6/28/2024,6/28/2020,2/28/1945,,,,
21803,"27,361",sedan,1.45,4/12/2023,9/12/2020,2/12/2000,4/12/2023 8:20:00,0,"$14,305.00",$379.90
21804,"15,420",truck,5.00,8/28/2022,4/28/2019,10/28/1953,,,,
21805,"18,377",motorcycle,3.35,5/27/2024,11/27/2020,1/27/1988,,,,
21806,"4,419",,0.98,12/6/2021,10/6/2020,8/6/2001,12/5/2021 16:39:00,1,"$12,664.00",$294.96
21807,"3,391",motorcycle,5.00,6/27/2024,9/27/2023,8/27/1957,,,,
21808,"27,319",,2.85,8/13/2021,9/13/2018,2/13/1990,8/12/2021 23:56:00,1,"$23,824.00","$1,432.65"
21809,"21,271",bicycle,2.14,5/21/2022,6/21/2018,7/21/1994,5/21/2022 3:06:00,1,"$12,038.00",$168.15
21810,"33,927",electric vehicle,5.00,7/1/2024,7/1/2020,10/1/1969,,,,
21811,"14,557",bicycle,2.63,5/12/2024,1/12/2022,1/12/1995,,,,
21812,"2,405",,0.63,10/5/2021,4/5/2021,10/5/2002,10/5/2021 11:26:00,1,"$56,261.00","$9,494.79"
21813,"2,938",sedan,5.00,6/15/2024,12/15/2023,5/15/1955,,,,
21814,"27,054",sedan,4.05,1/11/2024,1/11/2022,9/11/1982,,,,
21815,"2,871",motorcycle,3.34,7/1/2024,3/1/2024,7/1/1991,,,,
21816,"37,886",motorcycle,4.85,6/30/2024,6/30/2022,1/30/1975,,,,
21817,"7,453",truck,5.00,6/25/2024,8/25/2023,3/25/1972,,,,
21818,"30,863",sedan,5.00,7/1/2024,1/1/2021,2/1/1943,,,,
21819,"4,560",truck,5.00,5/26/2023,12/26/2022,8/26/1967,,,,
21820,"33,638",truck,2.36,10/9/2022,11/9/2019,9/9/1994,10/9/2022 6:14:00,1,"$44,444.00","$3,053.57"
21821,"9,112",bicycle,3.51,6/29/2024,3/29/2023,1/29/1989,,,,
21822,"16,597",motorcycle,2.41,10/15/2023,2/15/2022,8/15/1996,10/14/2023 16:39:00,1,"$5,991.00",$87.62
21823,"7,680",truck,3.62,10/28/2023,9/28/2022,6/28/1987,,,,
21824,"7,673",truck,2.46,6/22/2024,11/22/2022,1/22/1997,,,,
21825,"3,128",bicycle,3.68,7/1/2024,5/1/2024,7/1/1988,,,,
21826,"1,322",sedan,3.78,11/22/2023,8/22/2023,11/22/1986,,,,
21827,"12,648",electric vehicle,5.00,6/13/2024,4/13/2023,7/13/1948,,,,
21828,"28,789",sedan,3.99,6/30/2024,12/30/2022,2/29/1984,,,,
21829,"22,082",truck,1.01,3/28/2022,12/28/2020,,3/27/2022 14:35:00,1,"$63,225.00","$4,386.91"
21830,179,sedan,3.29,4/15/2024,5/15/2020,2/15/1988,,,,
21831,"10,958",motorcycle,1.52,6/27/2023,9/27/2022,11/27/2001,6/27/2023 1:02:00,1,"$12,323.00",$563.36
21832,"5,910",motorcycle,1.57,7/20/2023,7/20/2022,,7/20/2023 2:04:00,0,"$7,932.00",$122.49
21833,"71,976",sedan,4.44,6/7/2022,2/7/2019,10/7/1975,6/6/2022 17:41:00,1,"$11,623.00",$313.04
